speaker,utterance,思考系_役割,思考系_スコア,対人関係系_役割,対人関係系_スコア,行動系_役割,行動系_スコア
L3F,"Utterance(participant='L3F', tokens=[Token(word='だってそしたら普通にお友達', pos=None, mor=None, gra=None), Token(word='居なく成っちゃう', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1287018, 1291723), tiers={'L3F': 'だってそしたら普通にお友達 (.) 居なく成っちゃう . \x151287018_1291723\x15', '%ort': 'datte soshitara futsuu ni otomodachi (.) inaku natchau .'})",不明,0.5172597765922546,不明,0.48267465829849243,不明,0.44488823413848877
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1287018, 1291723), tiers={'L3F': 'うん . \x151287018_1291723\x15', '%ort': 'un .'})",不明,0.5343565344810486,不明,0.5021740198135376,不明,0.43077510595321655
H3M,"Utterance(participant='H3M', tokens=[Token(word='友達居ないの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1291722, 1300166), tiers={'H3M': '友達居ないの ? \x151291722_1300166\x15', '%ort': 'tomodachi inai no ?'})",不明,0.45156052708625793,不明,0.4282914102077484,不明,0.38134241104125977
L3F,"Utterance(participant='L3F', tokens=[Token(word='えっだって友達は女の子だけって事', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1291722, 1300166), tiers={'L3F': 'えっだって友達は女の子だけって事 ? \x151291722_1300166\x15', '%ort': 'eq datte tomodachi wa onnanoko dake tte koto ?'})",不明,0.48525387048721313,不明,0.43576595187187195,不明,0.35613250732421875
K3F,"Utterance(participant='K3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1291722, 1300166), tiers={'K3F': 'うん . \x151291722_1300166\x15', '%ort': 'u:n .'})",不明,0.539554238319397,不明,0.49265605211257935,不明,0.43393707275390625
ALL,"Utterance(participant='ALL', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1300165, 1307532), tiers={'ALL': '&=laugh . \x151300165_1307532\x15', '%ort': '&=laugh .'})",不明,0.5302186012268066,不明,0.49080175161361694,不明,0.42215508222579956
K3F,"Utterance(participant='K3F', tokens=[Token(word='なんで', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1300165, 1307532), tiers={'K3F': 'なんで ? \x151300165_1307532\x15', '%ort': 'na:nde ?'})",不明,0.5484663248062134,不明,0.5004185438156128,不明,0.44232016801834106
K3F,"Utterance(participant='K3F', tokens=[Token(word='遊ぶよね', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1300165, 1307532), tiers={'K3F': '遊ぶよね ? \x151300165_1307532\x15', '%ort': 'asobu yo ne ?'})",不明,0.5412404537200928,不明,0.49708712100982666,不明,0.42179396748542786
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1300165, 1307532), tiers={'L3F': 'うん . \x151300165_1307532\x15', '%ort': 'u:n .'})",不明,0.5298956632614136,不明,0.5018004775047302,不明,0.4306061565876007
H3M,"Utterance(participant='H3M', tokens=[Token(word='まあねそれは普通だよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1307262, 1311606), tiers={'H3M': 'まあねそれは普通だよね . \x151307262_1311606\x15', '%ort': 'maa ne sorya [: sore wa] futsuu da yo ne .'})",スペシャリスト,0.5635286569595337,不明,0.5240541696548462,不明,0.4351450502872467
H3M,"Utterance(participant='H3M', tokens=[Token(word='ごめん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'H3M': 'ごめん@g .', '%ort': 'gomen .'})",スペシャリスト,0.5650153160095215,不明,0.5375865697860718,不明,0.48847121000289917
H3M,"Utterance(participant='H3M', tokens=[Token(word='普通だった', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'H3M': '普通だった .', '%ort': 'futsuu datta .'})",スペシャリスト,0.5540406107902527,不明,0.5326418876647949,不明,0.4393330216407776
H3M,"Utterance(participant='H3M', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1307262, 1311606), tiers={'H3M': 'うん . \x151307262_1311606\x15', '%ort': 'un .'})",スペシャリスト,0.5563012361526489,不明,0.5115500092506409,不明,0.41779834032058716
K3F,"Utterance(participant='K3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1307262, 1311606), tiers={'K3F': 'うん . \x151307262_1311606\x15', '%ort': 'un .'})",スペシャリスト,0.5531994104385376,不明,0.5073080062866211,不明,0.4423820376396179
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1307262, 1311606), tiers={'L3F': 'うん . \x151307262_1311606\x15', '%ort': 'un .'})",不明,0.5371576547622681,不明,0.5062739253044128,不明,0.4333936870098114
K3F,"Utterance(participant='K3F', tokens=[Token(word='だって友達だもん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1311605, 1314070), tiers={'K3F': 'だって友達だもん . \x151311605_1314070\x15', '%ort': 'datte tomodachi da mon .'})",スペシャリスト,0.5700541734695435,不明,0.5125242471694946,不明,0.42472970485687256
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1311605, 1314070), tiers={'L3F': 'うん . \x151311605_1314070\x15', '%ort': 'un .'})",不明,0.5412155389785767,不明,0.5168444514274597,不明,0.4380958080291748
H3M,"Utterance(participant='H3M', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1311605, 1314070), tiers={'H3M': 'うん . \x151311605_1314070\x15', '%ort': 'un .'})",スペシャリスト,0.56268310546875,不明,0.5233311653137207,不明,0.4240392744541168
G3M,"Utterance(participant='G3M', tokens=[Token(word='そう頻繁に会わなくて良くない', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1314069, 1316381), tiers={'G3M': 'そう頻繁に会わなくて良くない ? \x151314069_1316381\x15', '%ort': 'soo himpan ni awande [: awanakute] yoku nai ?'})",不明,0.5173739194869995,不明,0.4541848301887512,不明,0.4360964596271515
K3F,"Utterance(participant='K3F', tokens=[Token(word='うん別に頻繁じゃないけど普通に遊ぶよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1316380, 1322853), tiers={'K3F': 'うん別に頻繁じゃないけど普通に遊ぶよね . \x151316380_1322853\x15', '%ort': 'un betsu ni himpan janai kedo futsuu ni asobu yo ne .'})",スペシャリスト,0.5620465874671936,不明,0.495376318693161,不明,0.4629939794540405
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1316380, 1322853), tiers={'L3F': 'うん ? \x151316380_1322853\x15', '%ort': 'n ?'})",不明,0.4820324182510376,不明,0.4759005308151245,不明,0.38186851143836975
L3F,"Utterance(participant='L3F', tokens=[Token(word='うんまあ人によりって感じ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1316380, 1322853), tiers={'L3F': 'うんまあ人によりって感じ . \x151316380_1322853\x15', '%ort': 'u:n maa hito ni yori tte kanji .'})",スペシャリスト,0.579076886177063,不明,0.533318281173706,不明,0.4469265341758728
L3F,"Utterance(participant='L3F', tokens=[Token(word='頻繁に会う子は会うし', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1316380, 1322853), tiers={'L3F': '頻繁に会う子は会うし . \x151316380_1322853\x15', '%ort': 'himpan ni au ko wa au shi .'})",不明,0.5313949584960938,不明,0.47687941789627075,不明,0.481841117143631
H3M,"Utterance(participant='H3M', tokens=[Token(word='女の子は自由だね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1322852, 1327326), tiers={'H3M': '女の子は自由だね . \x151322852_1327326\x15', '%ort': 'onnanoko jiyuu da ne .'})",不明,0.472555547952652,不明,0.4698367118835449,不明,0.355407178401947
H3M,"Utterance(participant='H3M', tokens=[Token(word='自由だと思う', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1322852, 1327326), tiers={'H3M': '自由だと思う . \x151322852_1327326\x15', '%ort': 'jiyuu da to omou .'})",スペシャリスト,0.5526266098022461,不明,0.5387400984764099,不明,0.4802906811237335
K3F,"Utterance(participant='K3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1322852, 1327326), tiers={'K3F': 'うん . \x151322852_1327326\x15', '%ort': 'un .'})",不明,0.541161835193634,不明,0.48921433091163635,不明,0.42797744274139404
K3F,"Utterance(participant='K3F', tokens=[Token(word='だって別に出会い系とかで出会った訳じゃないしね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1327324, 1334918), tiers={'K3F': 'だって別に出会い系とかで出会った訳じゃないしね . \x151327324_1334918\x15', '%ort': 'datte betsu ni deaikee toka de deatta wake janai shi ne .'})",不明,0.5440701842308044,不明,0.5089837312698364,不明,0.4839702248573303
K3F,"Utterance(participant='K3F', tokens=[Token(word='小ちゃい頃から知ってるから', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1327324, 1334918), tiers={'K3F': '小ちゃい頃から知ってるから . \x151327324_1334918\x15', '%ort': 'chitchai koro kara shitteru kara .'})",不明,0.5425615310668945,不明,0.5059773325920105,不明,0.4832390546798706
L3F,"Utterance(participant='L3F', tokens=[Token(word='そう', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1327324, 1334918), tiers={'L3F': '<そう> [/] そう . \x151327324_1334918\x15', '%ort': 'soo [/] soo .'})",不明,0.5298398733139038,不明,0.501636803150177,不明,0.44702014327049255
L3F,"Utterance(participant='L3F', tokens=[Token(word='普通にさ友達の', pos=None, mor=None, gra=None), Token(word='友達とかだから', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1327324, 1334918), tiers={'L3F': '普通にさ友達の &+と 友達とかだから . \x151327324_1334918\x15', '%ort': 'futsuu ni saa tomodachi no &+to tomodachi toka da kara .'})",スペシャリスト,0.5824488997459412,不明,0.513215959072113,不明,0.47979214787483215
L3F,"Utterance(participant='L3F', tokens=[Token(word='楽しいよ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1334917, 1337692), tiers={'L3F': '楽しいよ . \x151334917_1337692\x15', '%ort': 'tanoshii yo .'})",スペシャリスト,0.5912707448005676,不明,0.5243129134178162,不明,0.4442526698112488
K3F,"Utterance(participant='K3F', tokens=[Token(word='なんで', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1337691, 1351148), tiers={'K3F': 'なんで ? \x151337691_1351148\x15', '%ort': 'na:nde ?'})",不明,0.5447803139686584,不明,0.4945601224899292,不明,0.44163277745246887
K3F,"Utterance(participant='K3F', tokens=[Token(word='何が行けないの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1337691, 1351148), tiers={'K3F': '何が行けないの ? \x151337691_1351148\x15', '%ort': 'nani ga ikenai no ?'})",スペシャリスト,0.5524650812149048,不明,0.4874758720397949,不明,0.48753708600997925
H3M,"Utterance(participant='H3M', tokens=[Token(word='別に何も行けないって言ってない', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1337691, 1351148), tiers={'H3M': '<別に何も> [/] 別に何も行けないって言ってない . \x151337691_1351148\x15', '%ort': '<betsu ni nanimo> [/] betsu ni nanimo ikenai tte ittenai .'})",スペシャリスト,0.5557017922401428,不明,0.5228039622306824,不明,0.5072677135467529
L3F,"Utterance(participant='L3F', tokens=[Token(word='でも間があったもんね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1337691, 1351148), tiers={'L3F': 'でも間があったもんね . \x151337691_1351148\x15', '%ort': 'demo ma ga atta mon ne .'})",不明,0.5469500422477722,不明,0.5022013187408447,不明,0.44281119108200073
K3F,"Utterance(participant='K3F', tokens=[Token(word='そう', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1337691, 1351148), tiers={'K3F': 'そう ? \x151337691_1351148\x15', '%ort': 'soo↓ ?'})",不明,0.5296099781990051,不明,0.4766581952571869,不明,0.4630165696144104
H3M,"Utterance(participant='H3M', tokens=[Token(word='ふうん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'H3M': 'ふうん@i .', '%ort': 'fuun .'})",スペシャリスト,0.5896105766296387,不明,0.4966704845428467,不明,0.42478278279304504
H3M,"Utterance(participant='H3M', tokens=[Token(word='そうかって思って', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1337691, 1351148), tiers={'H3M': 'そうかって思って . \x151337691_1351148\x15', '%ort': 'so(o) ka tte omotte .'})",不明,0.5460926294326782,不明,0.5093708038330078,不明,0.4449222981929779
H3M,"Utterance(participant='H3M', tokens=[Token(word='納得してるの', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=None, tiers={'H3M': '納得してるの .', '%ort': 'nattoku shite (i)r(u) no .'})",不明,0.5335392951965332,不明,0.5166057348251343,不明,0.4523150324821472
H3M,"Utterance(participant='H3M', tokens=[Token(word='どう言う気持ちで遊んでるかと思って', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1337691, 1351148), tiers={'H3M': 'どう言う気持ちで遊んでるかと思って . \x151337691_1351148\x15', '%ort': 'dooiu kimochi de asonderu ka to omotte .'})",スペシャリスト,0.5652107000350952,不明,0.5116627216339111,不明,0.4633113741874695
K3F,"Utterance(participant='K3F', tokens=[Token(word='納得した', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1337691, 1351148), tiers={'K3F': '納得した ? \x151337691_1351148\x15', '%ort': 'nattoku shita ?'})",不明,0.5224189758300781,不明,0.5182338953018188,不明,0.45671477913856506
K3F,"Utterance(participant='K3F', tokens=[Token(word='女の子と遊んでる時と一緒だよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1351147, 1353811), tiers={'K3F': '女の子と遊んでる時と一緒だよね . \x151351147_1353811\x15', '%ort': 'onnanoko to asonderu toki to issho da yo ne .'})",不明,0.4648030996322632,不明,0.4356306195259094,不明,0.3407675623893738
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1351147, 1353811), tiers={'L3F': 'うん . \x151351147_1353811\x15', '%ort': 'un .'})",不明,0.5253005027770996,不明,0.5061273574829102,不明,0.4314550757408142
L3F,"Utterance(participant='L3F', tokens=[Token(word='普通にご飯みたいな感じが', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1353810, 1357155), tiers={'L3F': '普通にご飯みたいな感じが . \x151353810_1357155\x15', '%ort': 'futsuu ni gohan mitai na kanji ga .'})",スペシャリスト,0.5556806325912476,不明,0.513106107711792,不明,0.4454517960548401
H3M,"Utterance(participant='H3M', tokens=[Token(word='奢ってもらうの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1357154, 1360509), tiers={'H3M': '奢ってもらうの ? \x151357154_1360509\x15', '%ort': 'ogotte morau no ?'})",スペシャリスト,0.5513449311256409,不明,0.49158287048339844,不明,0.4252094030380249
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん人に依る', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1357154, 1360509), tiers={'L3F': 'うん人に依る . \x151357154_1360509\x15', '%ort': 'un hito ni yoru .'})",不明,0.4906865954399109,不明,0.49431854486465454,不明,0.4084438681602478
G3M,"Utterance(participant='G3M', tokens=[Token(word='うんって言ったよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1360508, 1361893), tiers={'G3M': 'うんって言ったよね . \x151360508_1361893\x15', '%ort': 'un tte itta yo ne .'})",不明,0.5363794565200806,不明,0.517436683177948,不明,0.454172819852829
K3F,"Utterance(participant='K3F', tokens=[Token(word='働いてたら奢ってもらうんだよね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1361892, 1365829), tiers={'K3F': '働いてたら奢ってもらうんだよね . \x151361892_1365829\x15', '%ort': 'hataraitetara ogotte morau n da yo ne .'})",不明,0.5416566133499146,不明,0.49804025888442993,不明,0.41480836272239685
L3F,"Utterance(participant='L3F', tokens=[Token(word='K', pos=None, mor=None, gra=None), Token(word='の友達社会人多いから', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1361892, 1365829), tiers={'L3F': 'K [= K3Fの名前] の友達社会人多いから . \x151361892_1365829\x15', '%ort': 'K no tomodachi shakaijin ooi kara .'})",スペシャリスト,0.5622787475585938,不明,0.515254020690918,不明,0.44916632771492004
H3M,"Utterance(participant='H3M', tokens=[Token(word='えー', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1365827, 1368529), tiers={'H3M': 'えー@i . \x151365827_1368529\x15', '%ort': 'ee .'})",不明,0.5424856543540955,不明,0.4995652437210083,不明,0.3914869427680969
L3F,"Utterance(participant='L3F', tokens=[Token(word='だって女の子にも奢ってもらうもん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1365827, 1368529), tiers={'L3F': 'だって女の子にも奢ってもらうもん . \x151365827_1368529\x15', '%ort': 'datte onnanoko ni mo ogotte morau mon .'})",不明,0.4769574701786041,不明,0.4636821746826172,不明,0.34784722328186035
K3F,"Utterance(participant='K3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1368528, 1369996), tiers={'K3F': 'うん . \x151368528_1369996\x15', '%ort': 'un .'})",不明,0.5401726961135864,不明,0.5011990070343018,不明,0.42635488510131836
H3M,"Utterance(participant='H3M', tokens=[Token(word='羽振りが良いなあ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1369996, 1377932), tiers={'H3M': '羽振りが良いなあ . \x151369996_1377932\x15', '%ort': 'haburi ga ii naa .'})",不明,0.5353572368621826,不明,0.4851635694503784,不明,0.38142210245132446
K3F,"Utterance(participant='K3F', tokens=[Token(word='ケチじゃないもん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1369996, 1377932), tiers={'K3F': 'ケチじゃないもん . \x151369996_1377932\x15', '%ort': 'kechi janai mon .'})",不明,0.5390043258666992,不明,0.49341943860054016,不明,0.42306700348854065
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1369996, 1377932), tiers={'L3F': 'うん . \x151369996_1377932\x15', '%ort': 'un .'})",不明,0.5175697803497314,不明,0.49497002363204956,不明,0.4042782485485077
H3M,"Utterance(participant='H3M', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1369996, 1377932), tiers={'H3M': '&=laugh . \x151369996_1377932\x15', '%ort': '&=laugh .'})",不明,0.5423821806907654,不明,0.477480411529541,不明,0.3779299855232239
H3M,"Utterance(participant='H3M', tokens=[Token(word='社会人だったらね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1377241, 1382934), tiers={'H3M': '社会人だったらね . \x151377241_1382934\x15', '%ort': 'shakaijin dattara ne .'})",不明,0.5198452472686768,不明,0.4941593408584595,不明,0.3985079526901245
H3M,"Utterance(participant='H3M', tokens=[Token(word='そんなに奢っても', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1377241, 1382934), tiers={'H3M': 'そんなに奢っても . \x151377241_1382934\x15', '%ort': 'sonna ni ogotte mo .'})",スペシャリスト,0.5620173215866089,不明,0.48855483531951904,不明,0.40838682651519775
L3F,"Utterance(participant='L3F', tokens=[Token(word='うん社会人だもん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1377241, 1382934), tiers={'L3F': 'うん社会人だもん . \x151377241_1382934\x15', '%ort': 'un shakaijin da mon .'})",不明,0.5363479852676392,不明,0.5101004242897034,不明,0.4350176453590393
K3F,"Utterance(participant='K3F', tokens=[Token(word='何か嫌だ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1382933, 1387052), tiers={'K3F': '何か嫌だ . \x151382933_1387052\x15', '%ort': 'nanka (i)ya da .'})",不明,0.446847140789032,不明,0.41584697365760803,不明,0.40102317929267883
L3F,"Utterance(participant='L3F', tokens=[Token(word='奢らないの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1387051, 1391746), tiers={'L3F': '奢らないの ? \x151387051_1391746\x15', '%ort': 'ogoranai no ?'})",不明,0.503741979598999,不明,0.47510766983032227,不明,0.42329105734825134
H3M,"Utterance(participant='H3M', tokens=[Token(word='奢らないの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1391745, 1395327), tiers={'H3M': '奢らないの ? \x151391745_1395327\x15', '%ort': 'ogoranai no ?'})",不明,0.5167858600616455,不明,0.4823791980743408,不明,0.39209312200546265
G3M,"Utterance(participant='G3M', tokens=[Token(word='何で俺に聞く', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1391745, 1395327), tiers={'G3M': '何で俺に聞く ? \x151391745_1395327\x15', '%ort': 'nande ore ni kiku ?'})",プラント,0.5828558802604675,不明,0.5027787089347839,完遂者,0.5775725841522217
H3M,"Utterance(participant='H3M', tokens=[Token(word='ケチな', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1395326, 1400156), tiers={'H3M': '<ケチな> [/] ケチな . \x151395326_1400156\x15', '%ort': '<kechi na> [/] kechi na .'})",スペシャリスト,0.5742559432983398,不明,0.5218609571456909,不明,0.4305434823036194
G3M,"Utterance(participant='G3M', tokens=[Token(word='ケチじゃないよ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1395326, 1400156), tiers={'G3M': 'ケチじゃないよ . \x151395326_1400156\x15', '%ort': 'kechi janee [: janai] yo .'})",不明,0.5150335431098938,不明,0.49013757705688477,不明,0.4084857404232025
K3F,"Utterance(participant='K3F', tokens=[Token(word='ねあれからどう成ったの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1395326, 1400156), tiers={'K3F': 'ねあれからどう成ったの ? \x151395326_1400156\x15', '%ort': 'ne: are kara doo natta no ?'})",スペシャリスト,0.5591752529144287,不明,0.4840262532234192,不明,0.45499566197395325
G3M,"Utterance(participant='G3M', tokens=[Token(word='何の話', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1395326, 1400156), tiers={'G3M': '何の話 ? \x151395326_1400156\x15', '%ort': 'nan no hanashi ?'})",不明,0.5259900689125061,不明,0.5394099354743958,不明,0.4713169038295746
K3F,"Utterance(participant='K3F', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1395326, 1400156), tiers={'K3F': '&=laugh . \x151395326_1400156\x15', '%ort': '&=laugh .'})",スペシャリスト,0.5549935698509216,不明,0.4768957495689392,不明,0.4274822473526001
G3M,"Utterance(participant='G3M', tokens=[Token(word='どれから', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1400155, 1403730), tiers={'G3M': 'どれから ? \x151400155_1403730\x15', '%ort': 'dore kara ?'})",不明,0.528673529624939,不明,0.502912163734436,不明,0.4616800546646118
G3M,"Utterance(participant='G3M', tokens=[Token(word='先ずそもそも', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1400155, 1403730), tiers={'G3M': '先ずそもそも . \x151400155_1403730\x15', '%ort': 'mazu somosomo .'})",不明,0.521115243434906,不明,0.520135760307312,不明,0.4635666012763977
K3F,"Utterance(participant='K3F', tokens=[Token(word='うん別れてから', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1400155, 1403729), tiers={'K3F': 'うん別れてから . \x151400155_1403729\x15', '%ort': 'un wakarete kara .'})",不明,0.5322237014770508,不明,0.5015740394592285,不明,0.4441685676574707
G3M,"Utterance(participant='G3M', tokens=[Token(word='別れてから終わったんじゃない', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1402853, 1408004), tiers={'G3M': '別れてから終わったんじゃない ? \x151402853_1408004\x15', '%ort': 'wakarete kara owatta n janai ?'})",不明,0.5114114880561829,不明,0.489729642868042,不明,0.43421363830566406
L3F,"Utterance(participant='L3F', tokens=[Token(word='遊んでないの', pos=None, mor=None, gra=None), Token(word='?', pos=None, mor=None, gra=None)], time_marks=(1402853, 1408004), tiers={'L3F': '遊んでないの ? \x151402853_1408004\x15', '%ort': 'asondenai no ?'})",不明,0.5029406547546387,不明,0.4703511595726013,不明,0.4087439179420471
G3M,"Utterance(participant='G3M', tokens=[Token(word='遊んでないよ', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1402853, 1408004), tiers={'G3M': '遊んでないよ . \x151402853_1408004\x15', '%ort': 'asondenai yo .'})",不明,0.48233795166015625,不明,0.46093636751174927,不明,0.3861299753189087
K3F,"Utterance(participant='K3F', tokens=[Token(word='ふうん', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1402853, 1408004), tiers={'K3F': 'ふうん@i . \x151402853_1408004\x15', '%ort': 'fuun .'})",スペシャリスト,0.5735864639282227,不明,0.4738365709781647,不明,0.4114368259906769
L3F,"Utterance(participant='L3F', tokens=[Token(word='しくじったね', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1408003, 1414441), tiers={'L3F': '&=laugh しくじったね . \x151408003_1414441\x15', '%ort': '&=laugh shikujitta ne .'})",不明,0.5200582146644592,不明,0.48830196261405945,不明,0.4290660619735718
K3F,"Utterance(participant='K3F', tokens=[Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1408003, 1414441), tiers={'K3F': '&=laugh . \x151408003_1414441\x15', '%ort': '&=laugh .'})",不明,0.547248899936676,不明,0.4725896120071411,不明,0.4200364351272583
G3M,"Utterance(participant='G3M', tokens=[Token(word='うん何もない', pos=None, mor=None, gra=None), Token(word='.', pos=None, mor=None, gra=None)], time_marks=(1414243, 1422713), tiers={'G3M': '<うん> [/] &+う うん何もない . \x151414243_1422713\x15', '%ort': 'un [/] &+u un nanimo nai .'})",不明,0.4905605912208557,不明,0.4868353009223938,不明,0.4005473852157593
